Order_ID,Order_Date,Customer_ID,Segment,Region,Ship_Mode,order_revenue
CA-2016-153108,2016-03-05,SF-20200,Consumer,Central,Standard Class,8461
CA-2016-153220,2016-11-12,YC-21895,Corporate,West,First Class,157
CA-2016-153325,2016-03-01,ST-20530,Consumer,South,Second Class,5872
CA-2016-153381,2016-09-24,DE-13255,Home Office,Central,Standard Class,15605
CA-2016-153388,2016-08-01,PC-19000,Home Office,West,Standard Class,1005648
CA-2016-153416,2016-11-24,TS-21340,Consumer,West,Standard Class,141990
CA-2016-153423,2016-06-22,SW-20455,Consumer,East,Standard Class,1217568
CA-2016-153535,2016-05-20,SG-20470,Consumer,South,Standard Class,169544
CA-2016-153549,2016-03-29,SL-20155,Home Office,South,Second Class,116692
CA-2016-153612,2016-12-22,BT-11305,Home Office,Central,Standard Class,1712
CA-2016-153626,2016-07-09,EB-13870,Consumer,South,Standard Class,516
CA-2016-153717,2016-12-25,DL-13495,Corporate,Central,Standard Class,25558
CA-2016-153738,2016-09-20,AG-10270,Consumer,East,First Class,3768
CA-2016-153752,2016-12-06,RO-19780,Consumer,South,Second Class,17394
CA-2016-153794,2016-09-11,SB-20290,Corporate,West,Standard Class,26586
CA-2016-153878,2016-04-25,TS-21655,Consumer,Central,Standard Class,8499
CA-2016-153906,2016-03-16,MS-17980,Corporate,East,Standard Class,859
CA-2016-154144,2016-12-20,MH-17785,Corporate,East,Standard Class,5548
CA-2016-154200,2016-06-18,BG-11740,Consumer,West,Standard Class,5198
CA-2016-154284,2016-12-21,SZ-20035,Home Office,Central,Second Class,235457
CA-2016-154291,2016-07-25,YS-21880,Corporate,South,Standard Class,45704
CA-2016-154326,2016-02-15,RP-19855,Corporate,Central,Standard Class,97490
CA-2016-154340,2016-11-29,EK-13795,Home Office,West,First Class,563
CA-2016-154620,2016-12-12,LT-17110,Consumer,West,Standard Class,348928
CA-2016-154746,2016-11-14,PJ-18835,Corporate,South,First Class,86007
CA-2016-154795,2016-12-20,GZ-14470,Consumer,West,Standard Class,15160
CA-2016-154823,2016-08-21,KN-16390,Corporate,East,Standard Class,637270
CA-2016-154886,2016-11-08,SW-20455,Consumer,West,Standard Class,1199
CA-2016-154900,2016-02-25,SS-20875,Consumer,East,Standard Class,2587
CA-2016-154921,2016-05-23,EA-14035,Corporate,South,Standard Class,18669
CA-2016-154956,2016-07-04,IM-15070,Consumer,Central,Standard Class,109996
CA-2016-154970,2016-01-05,SR-20740,Home Office,West,Standard Class,61584
CA-2016-155040,2016-11-10,AH-10210,Consumer,West,Standard Class,799
CA-2016-155054,2016-06-13,PS-19045,Home Office,East,Standard Class,10608
CA-2016-155068,2016-10-23,RA-19285,Consumer,South,Same Day,78456
CA-2016-155124,2016-03-15,KS-16300,Corporate,West,Standard Class,16776
CA-2016-155145,2016-12-27,KN-16450,Corporate,West,Second Class,792
CA-2016-155306,2016-04-17,GA-14515,Consumer,West,Standard Class,257250
CA-2016-155334,2016-07-30,HA-14920,Consumer,West,First Class,22613
CA-2016-155453,2016-08-09,RA-19885,Corporate,South,Standard Class,4608
CA-2016-155586,2016-12-12,XP-21865,Consumer,West,Second Class,5417
CA-2016-155600,2016-12-04,RO-19780,Consumer,South,Second Class,1601754
CA-2016-155635,2016-05-09,ME-17725,Consumer,South,Standard Class,4881
CA-2016-155761,2016-12-11,SC-20800,Consumer,Central,Same Day,206328
CA-2016-156013,2016-09-20,TC-20980,Corporate,East,Standard Class,25062
CA-2016-156104,2016-12-06,NP-18685,Home Office,Central,Second Class,99998
CA-2016-156118,2016-12-08,HG-14965,Corporate,West,Standard Class,15696
CA-2016-156146,2016-10-26,AG-10495,Corporate,West,Second Class,112456
CA-2016-156153,2016-05-31,CW-11905,Home Office,East,Second Class,756
CA-2016-156328,2016-11-30,RM-19375,Consumer,South,Standard Class,17748
CA-2016-156335,2016-09-25,PO-19195,Home Office,East,Second Class,18340
CA-2016-156377,2016-12-31,TB-21625,Consumer,Central,Standard Class,5132
CA-2016-156440,2016-12-05,MH-17620,Corporate,West,Standard Class,4446
CA-2016-156482,2016-02-06,IL-15100,Consumer,East,Standard Class,155842
CA-2016-156510,2016-09-25,EH-13990,Consumer,East,Standard Class,5711
CA-2016-156524,2016-11-20,DL-12865,Consumer,East,Standard Class,1965
CA-2016-156566,2016-10-01,EM-13960,Consumer,West,First Class,5728
CA-2016-156608,2016-10-24,MT-18070,Home Office,Central,Standard Class,3592
CA-2016-156734,2016-06-18,BV-11245,Corporate,South,First Class,670001
CA-2016-156755,2016-01-12,YS-21880,Corporate,East,Standard Class,46518
CA-2016-156853,2016-12-03,HP-14815,Home Office,East,Second Class,18466
CA-2016-156923,2016-02-16,SP-20860,Corporate,East,Standard Class,3588
CA-2016-157028,2016-11-28,MA-17995,Home Office,West,Standard Class,828
CA-2016-157035,2016-12-09,KB-16600,Corporate,Central,First Class,3402
CA-2016-157084,2016-12-19,JG-15160,Consumer,West,Standard Class,194181
CA-2016-157133,2016-11-28,LC-16885,Consumer,Central,Standard Class,15196
CA-2016-157287,2016-12-22,HR-14830,Corporate,East,First Class,456193
CA-2016-157322,2016-07-02,RH-19600,Consumer,Central,Standard Class,1237896
CA-2016-157343,2016-06-07,HD-14785,Home Office,East,Standard Class,28920
CA-2016-157434,2016-04-29,JK-15640,Home Office,East,Second Class,7968
CA-2016-157770,2016-12-13,RD-19585,Consumer,West,First Class,523177
CA-2016-157805,2016-08-31,RH-19510,Home Office,West,Standard Class,55596
CA-2016-157812,2016-03-22,DB-13210,Consumer,Central,Standard Class,162072
CA-2016-157959,2016-02-03,RW-19540,Corporate,West,First Class,13692
CA-2016-158148,2016-12-20,JM-15865,Consumer,South,Standard Class,3627
CA-2016-158323,2016-11-30,AB-10600,Corporate,South,First Class,17088
CA-2016-158351,2016-06-20,BC-11125,Home Office,East,Second Class,319984
CA-2016-158421,2016-09-21,GB-14575,Consumer,South,Standard Class,361882
CA-2016-158456,2016-12-24,KT-16465,Consumer,West,Standard Class,24528
CA-2016-158491,2016-06-04,BP-11155,Consumer,West,Second Class,110995
CA-2016-158554,2016-11-09,CM-12190,Consumer,East,Same Day,11352
CA-2016-158659,2016-11-10,SC-20695,Corporate,Central,Second Class,7143
CA-2016-158701,2016-01-05,JL-15175,Home Office,West,Standard Class,14352
CA-2016-158792,2016-12-26,BD-11605,Consumer,East,Standard Class,222
CA-2016-158918,2016-12-20,AI-10855,Consumer,West,Second Class,1712
CA-2016-158939,2016-11-26,EA-14035,Corporate,Central,Standard Class,59999
CA-2016-159380,2016-05-12,CS-12505,Consumer,West,Standard Class,3852
CA-2016-159590,2016-07-18,KC-16255,Corporate,East,First Class,576
CA-2016-159779,2016-09-25,SB-20185,Consumer,East,Standard Class,6862
CA-2016-159786,2016-10-12,RK-19300,Consumer,East,Second Class,20967
CA-2016-159863,2016-09-04,DS-13180,Corporate,Central,Second Class,134376
CA-2016-160059,2016-11-27,TB-21190,Home Office,South,Standard Class,624
CA-2016-160171,2016-10-19,RM-19675,Home Office,West,Standard Class,16677
CA-2016-160213,2016-03-08,AR-10825,Corporate,East,Standard Class,1944
CA-2016-160227,2016-11-02,ED-13885,Home Office,East,First Class,2621322
CA-2016-160472,2016-07-20,RK-19300,Consumer,Central,Second Class,33923
CA-2016-160696,2016-09-06,CK-12760,Corporate,South,Standard Class,724
CA-2016-160787,2016-09-25,BM-11785,Consumer,East,Same Day,2946
CA-2016-160794,2016-08-06,MS-17980,Corporate,Central,First Class,27216
CA-2016-160864,2016-05-03,NF-18595,Home Office,West,First Class,13848
CA-2016-161214,2016-10-05,SF-20965,Corporate,East,Second Class,7755
CA-2016-161242,2016-06-01,CG-12040,Home Office,West,Standard Class,1176
CA-2016-161263,2016-04-16,TS-21160,Corporate,East,Standard Class,189281
CA-2016-161445,2016-09-07,CC-12610,Corporate,South,Second Class,140736
CA-2016-161452,2016-04-05,CA-11965,Corporate,West,Standard Class,892224
CA-2016-161627,2016-07-06,SJ-20215,Consumer,West,Standard Class,170352
CA-2016-161711,2016-11-28,MC-17425,Corporate,East,Standard Class,13040
CA-2016-161718,2016-12-04,SO-20335,Consumer,East,Standard Class,405045
CA-2016-161767,2016-11-20,GK-14620,Corporate,Central,Standard Class,479988
CA-2016-161795,2016-12-21,AH-10075,Corporate,East,Second Class,3008
CA-2016-161830,2016-09-24,ME-17725,Consumer,West,Second Class,18548
CA-2016-161998,2016-05-01,DB-13120,Corporate,South,Standard Class,277632
CA-2016-162047,2016-11-03,FH-14365,Corporate,East,First Class,144882
CA-2016-162166,2016-09-08,NM-18520,Consumer,West,First Class,4452
CA-2016-162369,2016-08-15,TT-21265,Corporate,West,Standard Class,3231
CA-2016-162376,2016-11-22,HD-14785,Home Office,East,Second Class,7706
CA-2016-162537,2016-10-28,RD-19585,Consumer,South,Standard Class,8282
CA-2016-162544,2016-12-16,SG-20080,Consumer,West,First Class,498
CA-2016-162607,2016-05-12,RO-19780,Consumer,West,Standard Class,14592
CA-2016-162621,2016-09-05,CA-12055,Home Office,Central,Standard Class,8986
CA-2016-162761,2016-10-09,SC-20575,Consumer,South,Standard Class,50462
CA-2016-162782,2016-02-21,PW-19240,Consumer,East,Standard Class,254198
CA-2016-162887,2016-11-07,SV-20785,Consumer,East,Second Class,7152
CA-2016-162950,2016-06-28,DW-13585,Corporate,East,Second Class,63846
CA-2016-162964,2016-11-12,MF-18250,Corporate,Central,Standard Class,304224
CA-2016-163055,2016-08-09,DS-13180,Corporate,Central,Standard Class,64465
CA-2016-163090,2016-11-17,GH-14665,Consumer,Central,Second Class,4092
CA-2016-163104,2016-03-19,MC-18130,Corporate,West,Standard Class,1196
CA-2016-163181,2016-11-07,AB-10105,Consumer,Central,Standard Class,303289
CA-2016-163237,2016-08-07,EM-14095,Corporate,South,Second Class,52003
CA-2016-163440,2016-03-22,RD-19900,Consumer,West,First Class,15984
CA-2016-163587,2016-03-14,EP-13915,Consumer,East,Standard Class,68846
CA-2016-163734,2016-06-19,KM-16375,Home Office,Central,Standard Class,22892
CA-2016-163762,2016-11-27,JE-15475,Consumer,East,Standard Class,2979
CA-2016-163895,2016-08-07,NS-18640,Corporate,West,Standard Class,3304
CA-2016-163923,2016-05-30,BD-11560,Home Office,South,Standard Class,15196
CA-2016-163965,2016-11-20,SS-20875,Consumer,South,Standard Class,299107
CA-2016-164007,2016-06-08,MG-17695,Consumer,Central,Standard Class,145504
CA-2016-164084,2016-09-07,AG-10525,Corporate,East,Standard Class,495112
CA-2016-164336,2016-07-05,MW-18220,Consumer,East,Standard Class,39324
CA-2016-164427,2016-07-31,AR-10405,Corporate,South,Standard Class,2397
CA-2016-164441,2016-11-08,AC-10450,Consumer,East,Standard Class,54066
CA-2016-164497,2016-11-28,AJ-10945,Consumer,West,First Class,4528
CA-2016-164539,2016-11-16,PO-19180,Home Office,East,Standard Class,52325
CA-2016-164567,2016-06-15,GK-14620,Corporate,West,Standard Class,225576
CA-2016-164623,2016-10-20,MS-17770,Consumer,East,First Class,2456
CA-2016-164777,2016-01-27,SC-20305,Consumer,West,First Class,280392
CA-2016-164833,2016-06-04,LL-16840,Consumer,West,Same Day,1664
CA-2016-164882,2016-10-31,SG-20080,Consumer,West,Same Day,1286133
CA-2016-165050,2016-12-07,AH-10210,Consumer,East,First Class,86218
CA-2016-165057,2016-09-11,SC-20725,Consumer,West,Standard Class,18999
CA-2016-165085,2016-12-27,BT-11485,Home Office,East,Standard Class,35885
CA-2016-165162,2016-05-14,HG-15025,Consumer,West,Standard Class,111792
CA-2016-165414,2016-12-21,LS-17245,Consumer,South,First Class,47976
CA-2016-165554,2016-05-18,AJ-10780,Corporate,West,Standard Class,1086
CA-2016-165624,2016-08-23,FH-14350,Consumer,South,Standard Class,94875
CA-2016-165799,2016-06-29,SG-20470,Consumer,East,First Class,117882
CA-2016-165813,2016-03-20,BM-11785,Consumer,West,Second Class,29304
CA-2016-166135,2016-10-01,SC-20440,Corporate,West,Standard Class,139424
CA-2016-166219,2016-08-28,BP-11185,Corporate,Central,Standard Class,213477
CA-2016-166338,2016-12-06,MP-18175,Home Office,East,First Class,14832
CA-2016-166464,2016-09-12,PG-18895,Consumer,East,Standard Class,480110
CA-2016-166492,2016-04-07,RP-19390,Consumer,East,First Class,4850
CA-2016-166583,2016-06-26,VD-21670,Consumer,Central,Standard Class,97188
CA-2016-166604,2016-05-15,AH-10690,Corporate,South,Second Class,1794
CA-2016-166800,2016-11-19,AG-10300,Corporate,West,Standard Class,3108
CA-2016-166947,2016-06-05,EB-13750,Corporate,East,Standard Class,1522638
CA-2016-166975,2016-11-26,SH-20635,Corporate,South,Standard Class,692472
CA-2016-167010,2016-04-05,VT-21700,Home Office,East,Standard Class,1305786
CA-2016-167255,2016-09-27,RH-19510,Home Office,West,Second Class,17529
CA-2016-167269,2016-06-16,PB-19150,Consumer,East,Standard Class,6208
CA-2016-167374,2016-03-26,GM-14500,Consumer,East,Second Class,56808
CA-2016-167479,2016-03-14,AI-10855,Consumer,West,Standard Class,1944
CA-2016-167696,2016-09-16,BD-11500,Consumer,South,Standard Class,3112
CA-2016-167745,2016-09-18,GB-14530,Corporate,West,Standard Class,1581
CA-2016-168004,2016-10-04,DJ-13420,Corporate,South,Second Class,39294
CA-2016-168186,2016-09-10,AB-10150,Consumer,Central,Standard Class,1494
CA-2016-168207,2016-11-02,LT-17110,Consumer,West,Standard Class,651635
CA-2016-168277,2016-05-29,KB-16315,Consumer,Central,Standard Class,1239
CA-2016-168459,2016-11-22,MC-17275,Consumer,South,Standard Class,58050
CA-2016-168480,2016-09-21,DM-12955,Corporate,Central,Standard Class,22031
CA-2016-168529,2016-10-08,MB-17305,Consumer,West,Standard Class,1459
CA-2016-168564,2016-08-08,TT-21220,Consumer,West,Same Day,152120
CA-2016-168634,2016-12-06,AF-10870,Consumer,West,Standard Class,778
CA-2016-168746,2016-01-27,SV-20365,Consumer,East,Second Class,629499
CA-2016-168760,2016-09-22,MM-18280,Corporate,West,Second Class,6144
CA-2016-168767,2016-04-10,DM-12955,Corporate,West,Standard Class,12832
CA-2016-168809,2016-08-25,MC-18100,Consumer,Central,Same Day,24690
CA-2016-169201,2016-09-28,HG-14965,Corporate,West,First Class,8682
CA-2016-169278,2016-05-21,ME-18010,Corporate,West,Standard Class,26976
CA-2016-169299,2016-08-24,DO-13435,Consumer,West,First Class,7152
CA-2016-169397,2016-12-24,JB-15925,Consumer,East,First Class,627924
CA-2016-169537,2016-09-03,JH-15820,Consumer,Central,Second Class,75
CA-2016-169572,2016-09-06,AG-10525,Corporate,South,Standard Class,4662
CA-2016-169656,2016-08-13,EJ-13720,Consumer,East,First Class,422856
CA-2016-169677,2016-01-13,KS-16300,Corporate,South,Second Class,982
CA-2016-169733,2016-10-22,GM-14500,Consumer,South,Second Class,9952
CA-2016-169740,2016-02-20,LM-17065,Consumer,South,Standard Class,2999
CA-2016-169796,2016-11-09,Dp-13240,Home Office,East,Standard Class,25013
CA-2017-100041,2017-11-20,BF-10975,Corporate,Central,Standard Class,32854
CA-2017-100083,2017-11-24,CD-11980,Consumer,West,Standard Class,24784
CA-2017-100153,2017-12-13,KH-16630,Corporate,Central,Standard Class,6388
CA-2017-100202,2017-12-31,BD-11620,Consumer,West,Standard Class,302376
CA-2017-100244,2017-09-20,GM-14695,Corporate,West,Standard Class,292355
CA-2017-100300,2017-06-24,MJ-17740,Consumer,West,Second Class,79397
CA-2017-100307,2017-12-15,TC-21475,Home Office,South,Standard Class,1944
CA-2017-100468,2017-11-24,AT-10435,Home Office,West,Standard Class,4346
CA-2017-100510,2017-05-12,HM-14860,Corporate,East,Standard Class,64198
CA-2017-100671,2017-11-01,CS-12490,Corporate,Central,First Class,111672
CA-2017-100790,2017-06-26,JG-15805,Corporate,East,Standard Class,70572
CA-2017-100944,2017-09-24,EH-13765,Corporate,West,Standard Class,59373
CA-2017-100965,2017-07-07,RM-19375,Consumer,West,Standard Class,21565
CA-2017-100993,2017-02-05,AZ-10750,Consumer,West,Standard Class,737823
CA-2017-101161,2017-10-13,BW-11110,Corporate,East,Standard Class,22603
CA-2017-101168,2017-12-25,SS-20140,Corporate,East,Standard Class,2112
CA-2017-101189,2017-02-04,JB-15400,Corporate,West,Standard Class,9302
CA-2017-101329,2017-04-22,MM-17920,Consumer,East,Standard Class,3501
CA-2017-101336,2017-11-13,CK-12760,Corporate,East,Standard Class,27981
CA-2017-101343,2017-07-17,RA-19885,Corporate,West,Standard Class,7788
CA-2017-101378,2017-07-14,RH-19600,Consumer,South,Same Day,29
CA-2017-101385,2017-09-25,JW-16075,Consumer,West,Standard Class,1656
CA-2017-101448,2017-02-27,EB-13930,Consumer,Central,Second Class,5682
CA-2017-101469,2017-07-02,KH-16360,Consumer,South,Standard Class,77
CA-2017-101525,2017-05-01,CM-12235,Consumer,South,Second Class,14052
CA-2017-101546,2017-12-18,GK-14620,Corporate,East,Standard Class,179398
CA-2017-101623,2017-02-28,RR-19525,Corporate,East,Standard Class,3648
CA-2017-101630,2017-02-19,CK-12760,Corporate,East,Second Class,3438
CA-2017-101651,2017-12-24,SC-20305,Consumer,West,Standard Class,8372
CA-2017-101672,2017-10-03,DB-12910,Home Office,West,Standard Class,926390
CA-2017-101693,2017-06-25,LC-17140,Consumer,Central,Second Class,117958
CA-2017-101742,2017-09-23,CR-12580,Home Office,East,Second Class,10528
CA-2017-101791,2017-05-27,BS-11665,Consumer,Central,Standard Class,1328128
CA-2017-101938,2017-01-07,DW-13480,Home Office,West,Standard Class,3458
CA-2017-101966,2017-07-14,BM-11785,Consumer,Central,Second Class,419944
CA-2017-101980,2017-08-19,RP-19390,Consumer,East,First Class,426004
CA-2017-101987,2017-06-24,HL-15040,Consumer,Central,Standard Class,44091
CA-2017-102092,2017-12-09,PM-18940,Consumer,South,First Class,105686
CA-2017-102127,2017-06-26,VP-21760,Corporate,East,Standard Class,19867
CA-2017-102134,2017-03-14,SP-20545,Corporate,Central,Standard Class,1674
CA-2017-102162,2017-09-11,JF-15565,Consumer,South,Standard Class,161101
CA-2017-102456,2017-02-27,DL-12865,Consumer,East,First Class,17088
CA-2017-102498,2017-07-24,JG-15160,Consumer,South,First Class,732
CA-2017-102561,2017-07-18,NK-18490,Home Office,East,Standard Class,58168
CA-2017-102596,2017-12-27,RD-19810,Home Office,East,First Class,17184
CA-2017-102792,2017-12-13,JC-15340,Consumer,West,Standard Class,984
CA-2017-102813,2017-07-02,EA-14035,Corporate,Central,First Class,94315
CA-2017-102932,2017-09-19,SD-20485,Home Office,East,Second Class,5337
CA-2017-102981,2017-09-06,MO-17500,Consumer,East,Second Class,725538
CA-2017-103037,2017-07-25,KH-16630,Corporate,Central,Standard Class,15712
CA-2017-103107,2017-07-04,RB-19465,Home Office,West,Same Day,89978
CA-2017-103128,2017-11-11,SC-20845,Consumer,Central,Standard Class,14112
CA-2017-103163,2017-06-07,FM-14290,Home Office,West,Standard Class,5257
CA-2017-103359,2017-12-22,LC-16885,Consumer,East,Standard Class,25584
CA-2017-103464,2017-11-18,PG-18820,Consumer,West,Standard Class,595
CA-2017-103709,2017-09-08,LP-17095,Consumer,West,Standard Class,31086
CA-2017-103730,2017-06-12,SC-20725,Consumer,East,First Class,48750
CA-2017-103891,2017-07-12,KH-16690,Corporate,West,Standard Class,9576
CA-2017-103919,2017-10-03,TP-21565,Corporate,Central,Standard Class,3808
CA-2017-103947,2017-04-01,BB-10990,Corporate,West,Standard Class,33300
CA-2017-103982,2017-03-03,AA-10315,Consumer,Central,Standard Class,4368524
CA-2017-104150,2017-08-03,AG-10330,Consumer,Central,Second Class,24882
CA-2017-104157,2017-07-25,MT-17815,Consumer,South,Standard Class,244452
CA-2017-104276,2017-11-27,HF-14995,Consumer,South,Standard Class,342699
CA-2017-104311,2017-05-02,AS-10090,Consumer,Central,Standard Class,32112
CA-2017-104633,2017-06-12,EA-14035,Corporate,West,Standard Class,19884
CA-2017-104689,2017-12-01,FH-14365,Corporate,West,Standard Class,2304
CA-2017-104969,2017-04-08,EH-14125,Home Office,East,Standard Class,129976
CA-2017-104983,2017-07-03,FM-14215,Corporate,East,Same Day,12392
CA-2017-105018,2017-11-28,SK-19990,Consumer,East,Standard Class,716
